card_id,user_id,card_type,card_number,expiry_date,credit_limit,current_balance,status
67958,12397,MasterCard,2266718797793017,06/32,200000,22716.57,blocked
67959,19525,Discover,4463505405849316,08/30,500000,6472.97,active
67960,14664,MasterCard,563195352585,08/30,100000,21909.59,expired
67961,53793,American Express,4222321415584477,01/26,500000,59094.2,active
67962,69628,Visa,4742525079185,05/30,500000,24260.05,expired
67963,17456,MasterCard,3588523043544191,12/26,200000,65693.89,expired
67964,12303,Discover,4174173552450329,11/34,500000,81606.05,active
67965,44476,American Express,3541693023137013,11/28,200000,61083.3,blocked
67966,74687,MasterCard,6011900179084699,02/32,500000,71145.08,expired
67967,2894,MasterCard,4810725557679408,05/30,50000,17235.98,active
67968,10167,MasterCard,6011641215859641,04/30,200000,98359.27,expired
67969,57896,Visa,6585291811205199,01/34,100000,36525.12,blocked
67970,33814,American Express,3589411303197844,01/27,200000,65829.11,expired
67971,47374,MasterCard,4966220000699367944,04/27,100000,13671.55,active
67972,67344,American Express,374834716753355,07/30,100000,53010.37,active
67973,23734,Discover,3544990539025261,08/31,50000,68114.03,active
67974,31665,Visa,2279828673593087,11/33,500000,18700.14,expired
67975,55489,MasterCard,4456381913949579,07/32,50000,73743.69,active
67976,30943,MasterCard,3593774588407020,07/26,500000,66263.4,expired
67977,77751,Discover,347118631566769,10/27,200000,16459.01,expired
67978,81799,American Express,4072120242966456,11/28,50000,18030.93,active
67979,23940,MasterCard,3592168377235513,10/28,500000,9981.0,expired
67980,87604,Visa,3588274047511485,12/28,50000,65849.09,active
67981,62710,Visa,4647288115577498507,10/30,200000,57458.13,expired
67982,16065,American Express,6011937664905145,11/33,500000,74636.51,blocked
67983,53843,American Express,4974714667342513,04/28,500000,88752.01,blocked
67984,89149,Discover,213151274703689,11/28,50000,36150.51,blocked
67985,50658,American Express,3541575921681475,11/28,500000,27324.61,blocked
67986,67708,Visa,5504752076507322,03/27,200000,85932.61,blocked
67987,76377,Visa,4449806958512643,10/34,200000,72542.83,active
67988,65944,MasterCard,4443608156734120375,09/27,500000,97506.34,active
67989,55016,American Express,341388360661604,11/30,500000,67154.37,active
67990,66818,Visa,4515526924900,07/30,50000,47217.14,expired
67991,59081,MasterCard,2229230955465848,03/26,200000,21043.14,blocked
67992,58415,Visa,30009749369992,12/31,500000,89644.5,expired
67993,46721,American Express,501828523057,07/25,500000,82593.93,active
67994,95517,MasterCard,3536294141303053,04/25,50000,38788.81,expired
67995,72496,Discover,3510550794151705,04/33,500000,57411.07,expired
67996,39200,American Express,4096263440454214,02/27,200000,35766.22,expired
67997,84020,Discover,4781022579105215,10/34,500000,29483.97,blocked
67998,16810,MasterCard,4324732853122,10/34,100000,11552.27,active
67999,35036,Discover,3508361297831338,01/32,50000,95062.82,expired
68000,38592,Discover,4705237779868049,12/26,100000,43441.09,active
68001,77740,Visa,30472887584535,11/26,200000,79682.99,active
68002,76112,Discover,3522601725995961,07/34,50000,34381.21,active
68003,88786,Visa,36243982370110,07/26,100000,59581.88,blocked
68004,59906,MasterCard,3554626857345355,11/32,500000,42359.24,active
68005,31288,MasterCard,4513595390657,08/33,100000,86058.45,expired
68006,31037,Discover,503891156849,02/35,100000,53031.36,active
68007,86120,MasterCard,213189323970685,10/27,100000,75592.56,blocked
68008,91505,Discover,2437801028921633,02/28,100000,46136.59,active
68009,88167,MasterCard,60444493880,02/35,200000,79938.26,blocked
68010,22039,Discover,38048168693682,03/33,500000,8946.45,active
68011,32207,Discover,6577625579404272,06/25,100000,14144.64,active
68012,42599,Visa,3565527954988203,12/27,50000,8970.99,expired
68013,60557,MasterCard,2685596466477184,06/27,100000,70582.57,expired
68014,41284,American Express,4785136033906970,01/35,100000,31124.34,blocked
68015,57774,MasterCard,36842268201582,03/29,50000,47648.55,active
68016,19019,MasterCard,348769916237432,09/32,500000,19108.19,expired
68017,18051,American Express,4703860580757,07/27,50000,80217.72,blocked
68018,18805,Discover,3532516821138589,09/27,50000,14486.52,blocked
68019,75021,Visa,6556996338112794,06/26,500000,33550.05,expired
68020,98925,American Express,6598746962227230,07/34,100000,12615.4,expired
68021,32305,Discover,377829016662121,07/32,200000,47885.73,expired
68022,15902,MasterCard,30253428178916,03/29,500000,8512.42,active
68023,59938,Discover,4348914667944214,01/34,50000,58906.49,blocked
68024,81619,Visa,4602929683943,06/32,200000,64422.02,blocked
68025,50692,Discover,374351289785433,06/31,50000,40545.35,active
68026,32778,Discover,4252929090382,09/33,100000,96038.63,active
68027,77684,Visa,639078982779,04/28,100000,8810.65,blocked
68028,48580,Visa,3558643463960408,04/34,200000,72599.3,blocked
68029,28428,MasterCard,4503848105946863,08/27,200000,98615.12,blocked
68030,12402,Discover,370514238155578,09/25,200000,61181.58,active
68031,41629,Discover,3578941176596006,01/33,100000,45373.18,expired
68032,51370,MasterCard,4168474640626225479,11/29,100000,69175.73,active
68033,28677,Discover,180021699043889,12/32,100000,26579.79,expired
68034,34720,Visa,4706261458249871577,12/29,100000,63166.4,blocked
68035,17139,Visa,2701614772259657,08/28,200000,40611.46,active
68036,21135,Discover,4497676581317944797,10/30,500000,12283.44,active
68037,11564,Visa,4036362347870796,10/34,100000,9815.32,active
68038,59298,MasterCard,3585621298278417,10/29,500000,49618.33,expired
68039,65096,MasterCard,3572432643746529,02/33,100000,91595.21,blocked
68040,7911,Visa,4182366647271,07/29,200000,13956.95,expired
68041,38782,American Express,5450447522141040,01/35,500000,70704.58,active
68042,51957,MasterCard,3556029985348979,06/31,50000,18331.22,expired
68043,88891,Visa,6011587206387383,08/27,100000,14000.49,active
68044,91133,MasterCard,180070383600256,06/31,500000,1790.8,expired
68045,1827,Discover,3537164238042816,04/25,200000,83380.78,blocked
68046,91407,Visa,2266058958291695,06/29,500000,45517.76,active
68047,93596,MasterCard,4911721075172271,03/35,200000,73958.29,expired
68048,87393,Visa,4973064502394522,05/26,500000,34707.15,expired
68049,95723,Discover,4961117597531697682,08/34,100000,54743.27,expired
68050,15345,MasterCard,3531313182821388,08/26,50000,81725.71,blocked
68051,25413,Discover,3586081287959130,02/27,500000,81891.51,expired
68052,72137,American Express,344037672443154,11/32,500000,34591.85,blocked
68053,39094,American Express,4134744655949265,09/32,200000,82942.53,active
68054,87190,MasterCard,6011000828896898,07/30,200000,9768.49,active
68055,54311,American Express,30547969989452,03/33,500000,8246.81,blocked
68056,87750,Discover,676301876485,11/29,100000,32936.33,active
68057,17480,Discover,6563261148480050,03/33,500000,85940.99,expired
68058,12365,MasterCard,3557093200730006,10/27,500000,31408.07,blocked
68059,21100,MasterCard,4026198607578634,04/31,100000,86083.02,active
68060,87360,Visa,578631479693,10/31,200000,64196.87,blocked
68061,68535,American Express,30593222861336,02/30,50000,97977.63,expired
68062,43920,MasterCard,4587091195406,01/31,500000,87436.33,blocked
68063,70180,MasterCard,4550998855613,05/26,200000,64373.09,expired
68064,70945,Discover,371785285876725,11/30,100000,54343.17,blocked
68065,52892,MasterCard,4144301207526907,07/27,500000,81736.57,expired
68066,63717,MasterCard,3528888454750048,07/34,200000,4511.2,expired
68067,56969,Visa,30524712671661,08/31,100000,19398.14,active
68068,18421,American Express,4015694920365421,10/27,200000,73904.87,active
68069,21352,American Express,375210666469715,03/28,500000,10752.86,blocked
68070,16860,MasterCard,180087576627185,02/30,200000,71417.03,blocked
68071,56849,Visa,213103124252110,05/34,500000,76440.8,active
68072,50977,Visa,3532418983895967,02/34,500000,53138.14,active
68073,69571,Discover,3570005783234597,06/34,100000,48474.32,expired
68074,29526,Discover,4753423606854,01/33,200000,64578.02,active
68075,92372,Visa,4429361392110343564,04/29,200000,55134.76,expired
68076,84038,American Express,3568552597417763,09/29,50000,72305.51,active
68077,31478,American Express,4985327987057661292,01/29,500000,25232.84,blocked
68078,99610,American Express,342060904650760,10/32,200000,88080.39,expired
68079,25975,MasterCard,213136509586348,01/31,500000,77417.28,active
68080,90788,Visa,3518963715341838,01/33,200000,68759.06,blocked
68081,75628,Discover,676322302206,07/32,50000,88273.37,active
68082,78749,American Express,3528404340584912,03/26,500000,41491.94,expired
68083,27407,MasterCard,2244072438324486,11/30,500000,52590.73,expired
68084,5665,MasterCard,5451164642692070,07/28,50000,16619.19,blocked
68085,63133,American Express,3593726652665727,02/28,50000,82728.12,blocked
68086,3730,American Express,563472601043,12/25,50000,66565.3,active
68087,31541,Visa,342036635830467,02/27,50000,36925.71,active
68088,25756,MasterCard,213111364180628,09/32,50000,91455.88,expired
68089,70095,American Express,3551694054850638,12/29,500000,28726.48,expired
68090,23516,American Express,4092031536974328,10/27,50000,58400.29,active
68091,93110,Discover,4151521657959601,02/34,500000,62848.49,expired
68092,49166,MasterCard,4412570951448618,04/27,50000,35129.38,expired
68093,21719,American Express,563753733796,12/28,500000,77523.28,expired
68094,77954,Discover,4973374796844748,12/26,50000,91049.66,expired
68095,22886,MasterCard,2710800529931412,04/29,200000,54242.02,active
68096,20958,Discover,341961117053885,12/26,50000,74464.77,expired
68097,70222,American Express,3548647715832086,07/29,100000,88074.24,expired
68098,40016,Discover,180048558114378,04/31,50000,45982.13,blocked
68099,89025,MasterCard,4234225826035691581,06/34,200000,41511.13,expired
68100,27747,Discover,4805352895533028,01/33,50000,35806.01,expired
68101,59296,Visa,6595945531013732,11/28,500000,61441.11,active
68102,10404,American Express,4660359132679450,12/34,50000,87276.28,expired
68103,52790,Discover,4608415788745980,03/32,200000,37515.74,expired
68104,64319,Visa,4798004061360442,03/30,500000,50374.97,active
68105,9165,Visa,180029123916372,06/30,50000,45455.45,blocked
68106,60068,American Express,588325150237,07/32,200000,44593.36,active
68107,3637,MasterCard,5491184066177061,09/26,500000,53158.24,blocked
68108,53965,Discover,630467060962,01/33,500000,97612.59,active
68109,8498,Discover,4580596378304,01/28,500000,39992.09,blocked
68110,53828,Discover,341387418179403,06/29,50000,53077.96,active
68111,31442,American Express,30585808944494,07/30,100000,38402.39,active
68112,62805,Visa,4042377853815,05/30,500000,5795.33,blocked
68113,51885,MasterCard,3524993397811925,05/31,100000,44719.17,active
68114,91387,American Express,213140139317611,05/26,200000,68829.09,active
68115,49645,American Express,587942212685,04/32,100000,2387.03,blocked
68116,41058,MasterCard,4439658630025441,02/29,200000,46522.77,blocked
68117,38118,Visa,30147687074610,04/34,100000,19318.76,active
68118,56149,Visa,6549103671434493,08/28,50000,15864.64,active
68119,17268,MasterCard,4735849013804434,06/33,200000,78348.93,expired
68120,12962,MasterCard,4060478654634838,11/25,200000,19712.7,expired
68121,3470,Visa,4317833933766887,05/26,100000,7260.45,blocked
68122,55180,Discover,4667386321742990,11/27,200000,53765.69,expired
68123,87286,American Express,2250244751816296,08/31,50000,8552.09,active
68124,99514,American Express,4557878507655881579,08/30,100000,45264.7,active
68125,61878,Discover,2246511565510084,07/28,50000,41563.36,blocked
68126,89095,Discover,4176680282104,07/25,200000,85035.89,blocked
68127,32573,American Express,2242827795686054,06/32,500000,84221.07,blocked
68128,52518,MasterCard,3542629520533907,03/26,500000,16421.79,expired
68129,91941,American Express,3522723814063087,05/25,100000,42774.53,expired
68130,38938,American Express,4249428290428727,04/26,500000,93146.4,active
68131,26624,MasterCard,345386611632917,12/34,100000,8146.98,expired
68132,9058,MasterCard,4536900736681899307,07/31,500000,53821.79,expired
68133,37749,MasterCard,4072146662387,09/26,100000,78699.47,expired
68134,11830,Visa,2270120187555862,04/27,200000,51537.61,blocked
68135,30050,Discover,2493531162914729,01/28,50000,8814.41,blocked
68136,14027,Visa,372613597407006,07/32,50000,47235.18,blocked
68137,4987,Discover,60487356077,06/34,50000,93543.76,blocked
68138,96898,MasterCard,4604075308570385,06/31,100000,59198.15,active
68139,59470,MasterCard,30007562447820,09/34,50000,31853.92,blocked
68140,80690,American Express,6011269398151717,04/27,200000,52302.14,expired
68141,41779,Visa,3572877372517865,03/31,50000,24588.93,expired
68142,97559,MasterCard,180033791535662,01/34,50000,20897.91,active
68143,13805,MasterCard,213146975658331,04/27,500000,31189.64,blocked
68144,97459,Visa,4854818735879979,12/34,50000,96692.11,expired
68145,52802,American Express,503801520316,07/31,100000,50210.14,blocked
68146,23621,MasterCard,2247398926374676,09/33,500000,75128.39,active
68147,18029,Visa,4658891175923514,11/34,50000,6519.19,active
68148,27297,MasterCard,4014610597650284,10/27,200000,74578.74,active
68149,73189,MasterCard,3598421658766837,08/29,50000,18630.9,expired
68150,55070,Discover,4307822834603598,03/31,500000,68741.05,expired
68151,61553,Discover,5570081520102640,07/29,100000,88847.33,blocked
68152,64428,Visa,375055300742070,09/28,100000,47643.19,active
68153,80214,Discover,4301789868564325,11/29,50000,28310.11,expired
68154,89601,American Express,4679608910469347,03/32,200000,82910.49,blocked
68155,47927,MasterCard,2327557814011533,10/29,500000,51267.85,active
68156,5742,Visa,4238999755891473880,10/27,50000,76180.3,blocked
68157,54168,Discover,30570760298915,06/30,500000,40068.66,expired
68158,66476,MasterCard,4971161896225270,08/30,50000,38724.57,blocked
68159,42505,Discover,6573396165309283,05/27,200000,54711.04,blocked
68160,24655,Discover,180023838259244,08/29,200000,96365.35,blocked
68161,88100,Discover,3574746899309676,07/25,50000,75693.06,active
68162,31112,Visa,180007277869225,01/28,50000,20262.05,active
68163,59275,Visa,4142082844867,06/26,500000,35943.6,active
68164,68493,American Express,4705540803046,05/26,100000,46728.98,blocked
68165,9540,Visa,3526904286056363,12/32,200000,93634.83,expired
68166,62615,Discover,4963204075078560472,03/28,200000,5865.21,active
68167,46219,Visa,3525608400070421,08/28,100000,57672.31,blocked
68168,1198,American Express,38177497698243,05/26,50000,8518.02,expired
68169,77767,American Express,4001533009427098,08/28,100000,75097.61,blocked
68170,97138,Visa,30234477245970,03/29,100000,16407.5,expired
68171,41556,American Express,4547752244968566158,07/33,200000,18670.93,blocked
68172,75820,Visa,4350473667354705,09/31,50000,69202.81,active
68173,60888,Discover,4470899772226716,06/29,50000,67442.17,expired
68174,96300,American Express,213111781247778,10/33,500000,82406.58,blocked
68175,51606,American Express,377134889938967,07/29,100000,76162.91,active
68176,82513,Discover,213125310565716,08/28,50000,87142.97,active
68177,61944,MasterCard,213146352930543,11/34,200000,94884.27,expired
68178,20645,American Express,341695812696966,10/25,200000,58642.35,active
68179,89194,Visa,2224028544934349,03/26,200000,79608.41,expired
68180,76031,MasterCard,6011162981904917,07/30,50000,60710.89,blocked
68181,36982,Discover,676150760202,06/25,100000,67142.11,blocked
68182,74727,MasterCard,4924339985048845557,07/28,50000,89524.32,active
68183,29623,Visa,4290491333918896964,07/26,50000,24816.37,expired
68184,23730,Discover,30178970101539,10/30,50000,47908.52,expired
68185,9003,MasterCard,180038139169769,11/25,200000,82865.33,active
68186,57505,MasterCard,6011525188661474,01/33,100000,58928.94,expired
68187,40549,Visa,3557667280097418,09/25,50000,6582.77,active
68188,58213,Visa,2479301792875031,01/32,500000,66216.41,active
68189,49171,American Express,4709416776244604,01/32,200000,39997.87,expired
68190,72075,Visa,675990137225,07/30,50000,40594.95,active
68191,82566,MasterCard,180068436045941,03/30,200000,89297.55,blocked
68192,38907,American Express,180050880320889,09/34,200000,83097.45,expired
68193,19268,MasterCard,3543764588922715,03/34,100000,96971.6,expired
68194,58027,Visa,349261489500627,04/28,500000,28061.58,blocked
68195,98117,American Express,6011215242548806,10/34,200000,8523.79,blocked
68196,496,MasterCard,2248454421811362,04/32,50000,57852.2,expired
68197,61337,Discover,4211241869147,03/35,200000,41522.36,blocked
68198,36442,Visa,38576082143434,07/29,200000,54933.57,expired
68199,99978,MasterCard,4201488711589735,09/31,500000,32068.17,expired
68200,36561,MasterCard,6011518570094032,07/28,500000,94035.01,active
68201,45012,American Express,6011782497089125,05/31,100000,93038.2,expired
68202,72903,American Express,2344491643408422,02/31,100000,6551.39,expired
68203,10171,Discover,503870970483,11/30,200000,93520.49,active
68204,27941,Visa,586458022140,03/35,500000,76459.24,active
68205,55818,American Express,2228852443223405,01/33,50000,82968.88,expired
68206,44940,MasterCard,2250594669563343,05/32,200000,27335.8,expired
68207,71448,Discover,3567283691121363,08/30,200000,80369.29,expired
68208,28527,MasterCard,3525229780681669,02/35,500000,45930.8,active
68209,53270,MasterCard,4525215388556,08/34,50000,71311.67,expired
68210,62248,MasterCard,6011217842686861,04/25,100000,2195.6,blocked
68211,46827,MasterCard,4819661386013766268,02/26,100000,58468.01,blocked
68212,43429,Discover,374422603291463,09/28,100000,48732.47,blocked
68213,42153,MasterCard,30526086716006,05/27,50000,19724.63,active
68214,67012,Discover,569750575783,08/32,100000,85803.8,expired
68215,46235,MasterCard,3539208590173459,10/29,200000,29993.82,expired
68216,9163,MasterCard,180097911139929,03/34,100000,84626.07,blocked
68217,47143,Discover,502096225474,10/27,50000,31441.66,active
68218,53682,Visa,4016265515867649,01/29,100000,8596.97,blocked
68219,41481,Visa,4464219753936688,11/33,100000,91695.76,blocked
68220,30342,Discover,180076558126316,03/30,100000,92000.23,blocked
68221,4750,Visa,3528091410217323,08/32,500000,45501.37,expired
68222,79518,Visa,4459902126057756,05/34,200000,59008.43,expired
68223,48271,Visa,4955096093657376845,01/26,100000,772.22,blocked
68224,58785,American Express,3562056426715963,02/27,500000,10585.5,blocked
68225,77256,Discover,580910473918,01/33,100000,78976.45,expired
68226,74010,Visa,676397316032,12/28,500000,77483.37,blocked
68227,49157,Visa,180026824081167,04/32,50000,61970.73,blocked
68228,42440,Discover,3577270540649676,06/27,50000,39360.5,active
68229,76778,Visa,3533811489665943,08/28,200000,15145.43,active
68230,16506,Discover,4351676535541115128,12/32,50000,19855.14,expired
68231,45645,MasterCard,2703008052816187,07/33,100000,62560.93,active
68232,64261,MasterCard,4221700523918322662,01/26,500000,44520.01,expired
68233,16496,Discover,4231315234455020612,11/31,50000,47575.73,blocked
68234,9968,MasterCard,180086368030624,10/32,50000,47159.88,active
68235,36818,MasterCard,3595823541423737,11/28,100000,30320.32,expired
68236,46640,Discover,4850249867668978,06/33,200000,82132.15,blocked
68237,56386,Discover,4868198272917783725,07/34,500000,33408.79,expired
68238,4749,Visa,2237461748956922,07/33,200000,44551.32,blocked
68239,99679,MasterCard,4188529253277556,05/29,50000,49107.62,blocked
68240,55714,MasterCard,4898644944442,10/25,500000,64699.18,active
68241,83588,MasterCard,4488911125326091,11/26,500000,30414.06,active
68242,95035,Discover,4960020825900747,09/29,500000,4602.42,blocked
68243,34679,American Express,2720751092944928,03/34,500000,41563.59,blocked
68244,80953,Discover,3533173462535480,09/31,200000,48782.71,expired
68245,10200,Discover,349553025009471,06/33,100000,74656.31,blocked
68246,12615,Visa,6011954226204073,11/28,200000,90848.28,active
68247,43122,Discover,4664378458833166,12/27,100000,94484.79,active
68248,4613,Discover,4394850867436,08/27,500000,77455.14,blocked
68249,18106,American Express,343261990586889,06/26,100000,56174.15,expired
68250,67086,Discover,676394121849,06/28,500000,6636.39,blocked
68251,93516,Discover,4470715345073751931,09/32,50000,97542.44,expired
68252,26531,Visa,2281528200657936,09/28,50000,99368.86,expired
68253,31853,Visa,344566848292095,06/26,100000,94901.09,expired
68254,81846,Discover,4979295132464723,11/30,50000,87199.98,blocked
68255,42442,American Express,180057474265917,12/27,100000,2589.67,active
68256,40978,Discover,3583126180775944,02/31,200000,20531.36,blocked
68257,27748,American Express,4226279333331031,03/28,50000,81539.41,expired
68258,77508,Discover,3515673175985171,10/34,100000,10195.01,expired
68259,19792,American Express,30096013443132,03/33,100000,70004.9,blocked
68260,29361,MasterCard,36469827105128,05/28,200000,33570.59,expired
68261,97077,Discover,3591567954642382,03/29,200000,97123.86,blocked
68262,91601,Visa,4674773335730,08/29,100000,90219.87,active
68263,83164,MasterCard,502022878875,07/31,200000,41923.39,blocked
68264,11736,Discover,4699878102344006,08/33,200000,60400.65,blocked
68265,9414,Visa,4815412909555561,03/34,100000,30023.5,expired
68266,62975,Visa,2278939754148559,03/28,50000,41608.54,expired
68267,2410,Discover,213195936971408,08/26,50000,12231.83,expired
68268,45320,American Express,4706929844887439,07/25,100000,26052.57,blocked
68269,31042,American Express,3595526068223956,09/27,500000,26589.83,active
68270,48094,American Express,6011114131153655,01/27,100000,30451.77,expired
68271,40872,Visa,3556184146890193,03/26,500000,44971.37,blocked
68272,89101,Discover,2241162971940377,03/30,500000,41353.69,blocked
68273,96742,American Express,4460477124129169,06/32,100000,47396.24,expired
68274,59750,MasterCard,4502878963199298,09/29,100000,38372.09,expired
68275,80932,Visa,6516212409413767,12/33,200000,54226.1,blocked
68276,36224,MasterCard,4339033448207899,03/26,50000,99738.19,active
68277,28998,American Express,30091936182347,07/29,200000,90357.63,active
68278,6564,Visa,371835344909551,10/29,500000,50218.7,active
68279,46518,Discover,347214483541941,12/34,50000,7974.1,active
68280,20488,Visa,3586088543367974,08/26,500000,94344.99,blocked
68281,30080,American Express,4398853530784,08/27,200000,53188.38,expired
68282,80171,MasterCard,676303287178,05/25,200000,48609.13,active
68283,40148,Discover,4347582369270609,10/25,100000,72851.25,blocked
68284,90348,Discover,180015142405620,10/33,50000,52709.5,active
68285,93144,American Express,676175379632,12/26,500000,52331.92,active
68286,46163,MasterCard,213119405729287,04/34,200000,40847.15,expired
68287,1566,MasterCard,3578039088906841,03/31,500000,27411.45,expired
68288,96974,Discover,6011801787777817,04/32,500000,85290.42,active
68289,43262,American Express,6572480251210828,09/30,500000,60080.49,blocked
68290,56306,American Express,30044619751557,03/27,50000,48682.6,blocked
68291,75276,Visa,30228954213915,05/29,500000,49579.69,active
68292,63197,American Express,30158877981704,02/29,200000,20001.91,active
68293,28229,MasterCard,4679017480482878651,11/28,500000,56620.23,active
68294,94714,American Express,3549567383036928,11/31,500000,763.89,blocked
68295,85672,American Express,4228959097900521,03/35,100000,56896.74,blocked
68296,54265,Discover,567058226935,09/27,500000,23919.49,active
68297,27998,Visa,4267452635426342,08/33,500000,49411.39,blocked
68298,78592,Discover,4571083723764269,03/31,50000,3653.87,blocked
68299,97750,Visa,3510792959679423,08/30,50000,46547.97,blocked
68300,41813,MasterCard,6584487608872222,12/33,500000,80145.19,expired
68301,32153,Discover,675971657167,01/33,100000,86800.11,expired
68302,95498,MasterCard,372106036602097,06/29,100000,42996.31,blocked
68303,99289,Visa,30576404389309,01/28,200000,41885.83,expired
68304,62967,Visa,38351250331058,04/29,200000,25232.01,expired
68305,94212,American Express,6011322034641581,04/30,200000,86289.27,expired
68306,34096,Discover,4743868432891202,04/26,500000,50437.18,active
68307,80269,Discover,585859900565,08/29,50000,42125.64,expired
68308,12465,American Express,630465117418,04/27,500000,35980.35,expired
68309,98499,MasterCard,676347771344,01/33,50000,85992.8,blocked
68310,77209,Visa,502078693509,02/29,500000,22570.97,active
68311,63962,Discover,4284057391175,09/28,200000,19403.85,blocked
68312,96963,Visa,2262425496463355,03/28,50000,12100.56,blocked
68313,14907,Discover,4406900754772345839,11/34,100000,67004.94,blocked
68314,13067,Visa,4134291781036773,02/28,200000,54048.56,expired
68315,28871,Visa,4366061090676554,08/32,500000,95631.92,active
68316,61980,American Express,4555827360004333173,03/34,500000,88617.15,expired
68317,68094,MasterCard,3541064076047931,03/30,200000,57351.2,blocked
68318,14132,American Express,3569791398752437,06/27,50000,83448.27,expired
68319,51066,MasterCard,213183613300208,12/32,200000,64438.39,expired
68320,52667,American Express,341077930734369,09/30,50000,1989.19,expired
68321,91124,Visa,4975173546861,11/29,200000,39933.79,blocked
68322,9255,American Express,2263660690470892,11/34,50000,16567.07,blocked
68323,34516,Discover,4561128119929,05/34,200000,10838.83,active
68324,28205,Visa,3551825592600966,05/29,50000,11592.58,blocked
68325,45125,Discover,4351993813859,07/28,100000,13237.64,expired
68326,17609,Discover,502064912657,09/26,500000,2364.65,expired
68327,59892,Visa,4009985540888893,09/30,50000,87640.32,blocked
68328,92587,MasterCard,6596021544708541,08/27,200000,48997.09,expired
68329,29989,American Express,2262426706485469,11/32,200000,69884.04,blocked
68330,13980,Discover,5594586204615339,04/28,100000,56602.15,blocked
68331,15680,MasterCard,4063943257725744,04/31,200000,36803.71,expired
68332,34898,MasterCard,3574889026777629,07/30,100000,39582.24,blocked
68333,11349,Visa,3532739091494215,01/30,100000,77691.56,active
68334,89278,MasterCard,676220043100,03/30,50000,10617.52,expired
68335,8812,American Express,3548319173187714,01/31,200000,33755.24,blocked
68336,90718,Discover,4189688156024603,11/27,100000,72526.59,expired
68337,94598,American Express,676211411613,10/32,200000,43735.54,expired
68338,86193,Visa,3514696677477935,05/28,100000,15312.79,expired
68339,28378,MasterCard,180058918471343,11/34,200000,25321.45,expired
68340,6820,MasterCard,4724915331350,04/31,100000,19680.39,active
68341,50340,Discover,213189931490670,10/30,200000,37697.39,expired
68342,53545,MasterCard,36922861288788,09/26,200000,12659.22,active
68343,24267,American Express,4767756119368,03/26,100000,68865.29,expired
68344,25298,MasterCard,2708045693291946,09/29,50000,48445.19,blocked
68345,3803,Discover,3537363453714865,10/25,200000,55189.23,blocked
68346,6222,Visa,4493255968950291,05/31,200000,20295.28,blocked
68347,58705,Discover,3504236227711053,06/25,100000,75048.12,active
68348,52013,American Express,572256656693,03/35,500000,66009.1,blocked
68349,18205,American Express,180072420393986,07/29,200000,1647.39,active
68350,99581,Discover,3562862607194062,07/25,100000,13657.79,blocked
68351,45938,Discover,30551247285139,10/33,200000,75564.8,blocked
68352,68507,Discover,3534401097859283,09/33,200000,47297.82,expired
68353,78395,MasterCard,3573151372210411,07/33,200000,39574.27,blocked
68354,61460,MasterCard,6584779218849933,10/31,50000,89327.86,expired
68355,58,American Express,2717858190009325,05/28,50000,56231.65,expired
68356,61903,Discover,4486407515367,11/30,50000,20397.29,active
68357,26661,Discover,3585531975493124,12/29,500000,21459.58,active
68358,56656,American Express,375150754386308,05/32,500000,47215.01,active
68359,40463,American Express,5120091356623580,12/26,500000,29561.67,expired
68360,41056,MasterCard,36209089825819,08/25,200000,96358.88,expired
68361,71463,American Express,30482951914757,08/33,500000,48902.18,active
68362,1223,Visa,4100515612160,12/33,100000,41153.28,blocked
68363,71674,Visa,370083407541380,05/27,100000,32909.42,blocked
68364,91435,MasterCard,3556020839141025,02/30,50000,73126.11,expired
68365,10678,Visa,6580090146508441,09/27,200000,65980.53,active
68366,20495,Visa,30546668192046,11/27,200000,63516.99,active
68367,24181,Discover,2263634959855457,03/32,500000,40376.95,blocked
68368,477,MasterCard,4600830502376,08/33,200000,19256.34,blocked
68369,19171,Visa,675931015506,06/31,100000,75644.03,expired
68370,36204,Discover,501888263131,12/25,200000,17846.96,blocked
68371,15684,American Express,3566272435509935,04/33,50000,36995.75,blocked
68372,4652,American Express,3537602656176517,11/30,200000,68179.13,active
68373,94620,Discover,3588431535573373,04/34,200000,39698.67,blocked
68374,73930,Discover,3506475053201742,10/28,100000,78539.74,blocked
68375,7137,American Express,4193779683863433,10/27,200000,3108.52,blocked
68376,37367,MasterCard,341152465221437,04/27,200000,53940.11,active
68377,48260,MasterCard,6532373306266466,11/27,100000,84925.82,expired
68378,84845,American Express,3544491736529296,03/31,200000,36681.93,expired
68379,72685,Discover,2706880690713357,02/26,200000,8508.49,expired
68380,47695,American Express,36724191159345,02/33,50000,59641.89,blocked
68381,59789,Discover,4342584942991567479,09/32,200000,30709.58,active
68382,9048,Visa,349692106513496,08/25,100000,51402.37,active
68383,11646,MasterCard,3555241003999128,04/34,50000,39457.83,blocked
68384,45822,MasterCard,501827042521,09/26,50000,84662.82,blocked
68385,12451,MasterCard,6011011594620396,07/26,500000,45324.66,active
68386,32458,MasterCard,3595635555501913,06/28,200000,96133.26,blocked
68387,58498,American Express,4565387154089,11/32,200000,83936.68,blocked
68388,31633,Discover,4623262231585543,10/26,100000,30803.08,active
68389,74307,American Express,4874905167277495,08/29,200000,62504.29,expired
68390,53221,Discover,6011774737026975,12/30,500000,90334.7,expired
68391,29835,MasterCard,630497768519,12/27,200000,26848.08,expired
