card_id,user_id,card_type,card_number,expiry_date,credit_limit,current_balance,status
95121,94909,MasterCard,2253986499892719,05/27,500000,24751.03,active
95122,22235,Visa,6554246048021402,02/31,100000,36616.77,blocked
95123,74399,Visa,6525758638400404,07/34,200000,91643.91,active
95124,67384,Visa,4811558724813785,05/32,100000,42632.31,blocked
95125,34951,American Express,4565315828261009,03/29,200000,30949.96,blocked
95126,55878,American Express,371126477152510,10/33,100000,32792.45,blocked
95127,60997,Discover,3599699147120950,05/27,50000,29240.54,active
95128,82552,Discover,4455675150041,09/30,50000,19330.22,blocked
95129,81783,MasterCard,6011294473058660,02/30,500000,44624.03,blocked
95130,55626,Discover,3576285606824212,03/26,50000,16734.71,expired
95131,4104,American Express,4734665273181,11/33,100000,58935.59,expired
95132,27843,MasterCard,4739692498746803,06/25,100000,36069.02,active
95133,81406,MasterCard,3534598850069792,01/26,500000,88668.93,blocked
95134,95406,Visa,6531611860254282,12/32,500000,89347.85,active
95135,21325,MasterCard,4977967531055664,03/28,200000,65463.64,active
95136,71298,Visa,36594044974350,03/29,100000,43952.14,active
95137,18074,Discover,6011435257349854,10/30,500000,24112.72,expired
95138,52491,Visa,6011309102670212,04/25,50000,46498.82,active
95139,62070,MasterCard,4124982399416,05/28,50000,73307.72,expired
95140,96328,American Express,4377981087731103,11/28,200000,86962.08,active
95141,12552,Visa,4377217514482709,08/26,200000,47557.89,expired
95142,40984,Discover,4067230820796294138,05/25,100000,88894.72,active
95143,21291,Visa,374630575238920,01/26,100000,40184.84,active
95144,11193,MasterCard,180004655563603,05/32,500000,29288.12,expired
95145,88671,Discover,501846660097,09/32,200000,82433.62,blocked
95146,58851,MasterCard,4771249037200342959,02/30,50000,68443.32,active
95147,79241,MasterCard,6011490635375725,11/30,100000,99377.74,active
95148,97262,MasterCard,341377360013429,03/30,100000,95029.28,expired
95149,47725,Discover,30421526454923,08/33,500000,99349.88,expired
95150,76901,Discover,676268614648,09/28,50000,5362.21,expired
95151,357,American Express,3526498871083825,10/25,100000,67483.34,blocked
95152,36817,Discover,6537433292448851,08/26,500000,21378.63,blocked
95153,66975,MasterCard,4973440078388,08/29,200000,12592.73,expired
95154,25598,Visa,4554015218176360,10/33,50000,10811.03,expired
95155,18777,Visa,565798366987,11/34,200000,90365.59,blocked
95156,90184,MasterCard,4431444449547315,04/29,50000,13892.34,expired
95157,3333,Discover,4598338764501866,10/29,200000,84245.83,blocked
95158,45074,MasterCard,4671552450430053,05/29,100000,30855.74,expired
95159,71949,Visa,2281413532687275,05/29,100000,17686.48,expired
95160,550,Visa,377702749136616,06/28,100000,22020.8,blocked
95161,51163,American Express,6011521534239792,08/34,500000,7171.61,blocked
95162,86230,Discover,4849141002047560,10/28,100000,81410.9,blocked
95163,440,MasterCard,4126167213050998,03/32,500000,82147.23,blocked
95164,94960,Visa,569469093441,06/33,500000,78633.38,blocked
95165,39654,Visa,6011384093698621,01/27,100000,39369.67,active
95166,96536,Visa,4526379674385,04/26,500000,81243.62,blocked
95167,66830,American Express,4286478569446,01/34,200000,92141.61,blocked
95168,59375,American Express,4639188706254,08/26,50000,10051.25,active
95169,76439,Discover,4402004319864326,02/35,200000,76953.86,active
95170,23644,Visa,4914570768737,04/26,50000,19175.75,active
95171,46887,Visa,213119505717661,11/29,200000,85514.9,expired
95172,9225,MasterCard,4489916071774502384,04/33,200000,49191.26,blocked
95173,87812,Visa,4652782275691,04/29,200000,67661.94,active
95174,58813,American Express,574086952250,08/28,500000,2561.45,blocked
95175,60342,Discover,2256814083213158,11/26,500000,52759.48,active
95176,50083,American Express,3590816503730813,01/32,50000,63949.11,expired
95177,63141,Discover,2591895995442237,06/31,500000,18090.41,active
95178,14680,American Express,3559894218683873,07/29,50000,27033.22,blocked
95179,49535,Visa,3512121150345642,02/29,200000,25078.96,active
95180,37636,Visa,30537686185849,03/27,50000,55529.25,blocked
95181,15697,Discover,5318462230122101,05/31,500000,67782.33,blocked
95182,30459,American Express,502004090804,02/33,200000,23271.82,expired
95183,19087,American Express,639036100589,12/27,100000,17575.03,expired
95184,4454,Discover,3548843759637461,01/33,500000,95053.92,active
95185,23028,American Express,578818352515,06/31,200000,35329.59,active
95186,30027,Visa,2455431397778385,03/28,100000,57686.33,expired
95187,58080,American Express,6527192458091598,03/30,200000,29617.34,expired
95188,85055,MasterCard,6011820849258517,02/30,50000,31033.15,expired
95189,12024,MasterCard,4598079789797,04/30,50000,86745.57,active
95190,93209,American Express,180033654624553,01/31,200000,37833.54,active
95191,44345,American Express,4755712233984284,10/27,200000,95373.72,expired
95192,87409,American Express,630471937130,01/34,500000,93265.07,blocked
95193,75326,American Express,30245641367425,04/29,100000,91030.68,active
95194,72641,MasterCard,6011908255560938,08/31,200000,97954.34,active
95195,73988,American Express,374314094589523,11/26,500000,75408.31,active
95196,96802,American Express,6590153402887475,10/33,200000,26845.62,active
95197,89390,Visa,349317432257408,06/33,500000,54201.41,expired
95198,9534,Visa,3546018365240008,01/31,50000,66991.57,active
95199,61645,Discover,4750521137435201,04/25,50000,35799.39,active
95200,48047,American Express,6525544614991826,09/28,500000,82384.32,expired
95201,53192,Discover,4443516892914,02/27,50000,64073.89,active
95202,3155,American Express,5550962433678772,01/32,100000,8697.94,active
95203,74410,Discover,630454566328,02/28,50000,43181.37,active
95204,28481,Discover,4982645327839,01/32,500000,40574.17,blocked
95205,90562,American Express,6011799849433918,06/32,500000,2087.42,expired
95206,61175,American Express,4641833933237335767,11/31,100000,72686.51,expired
95207,67198,American Express,6524750081917563,01/28,50000,30104.86,expired
95208,62418,MasterCard,3556816235086692,04/34,500000,67185.21,blocked
95209,47923,MasterCard,4093998306947545,06/32,100000,97746.6,blocked
95210,90901,American Express,4471746147320,12/26,200000,81140.6,blocked
95211,97129,MasterCard,676271738319,06/28,500000,13406.08,active
95212,28124,Visa,4840657557005209861,04/25,50000,73745.36,expired
95213,2408,American Express,38589304535931,05/25,100000,50061.23,blocked
95214,77686,Visa,585665696365,09/32,50000,15938.95,active
95215,9131,Visa,2713133892177299,04/34,100000,8057.22,blocked
95216,9408,MasterCard,4004268939053,08/30,200000,86129.73,blocked
95217,31502,American Express,4349860492925606,04/34,50000,76215.04,expired
95218,86031,MasterCard,4499303343333066,09/30,200000,9244.68,active
95219,39228,American Express,6572825451729474,06/28,50000,26617.71,expired
95220,72082,Visa,4472179250029,06/25,200000,20534.73,active
95221,5497,MasterCard,30456501083602,12/34,200000,98230.1,expired
95222,97054,American Express,3569987338130417,02/33,50000,72713.81,blocked
95223,95496,Visa,4967019934077717820,05/29,100000,87225.72,expired
95224,41203,MasterCard,180034571619890,12/33,100000,83827.42,expired
95225,83314,Visa,5387274665330760,01/32,200000,3134.27,blocked
95226,69142,MasterCard,4212027181243683,05/34,200000,45990.96,expired
95227,6704,MasterCard,4798919380134,03/31,200000,41670.05,active
95228,87512,American Express,4628232001432,10/32,200000,50556.42,active
95229,87076,Discover,2292945715860580,09/29,500000,4796.57,active
95230,99181,Discover,675929767761,12/26,50000,64782.65,active
95231,71426,American Express,3518402636353010,02/32,500000,90628.9,expired
95232,69030,American Express,6515176426551761,11/34,100000,70372.64,blocked
95233,48776,Visa,3535618001375580,10/31,50000,97085.47,expired
95234,51147,Visa,4845178211852301,01/33,200000,89010.12,blocked
95235,14148,MasterCard,342182077498015,05/26,500000,69404.95,blocked
95236,68858,Visa,4820051473845737182,10/33,50000,12499.84,blocked
95237,91382,MasterCard,4045734874525283,05/28,50000,1366.77,expired
95238,11402,American Express,630449769144,01/26,500000,51018.65,blocked
95239,88925,American Express,213191289735557,02/35,100000,57025.75,expired
95240,37646,American Express,6011194984129168,09/25,100000,48109.05,expired
95241,72045,Discover,4460159380030204,08/26,500000,77024.07,active
95242,62679,MasterCard,060426961045,11/27,500000,44847.01,blocked
95243,3753,American Express,6011305323141694,01/32,500000,64819.19,expired
95244,25495,American Express,4367918810457541,07/26,500000,98115.22,expired
95245,55234,MasterCard,6011751370385181,12/32,500000,72741.24,expired
95246,76195,MasterCard,4880859758886077,09/28,200000,41671.99,blocked
95247,71054,MasterCard,4797671014538455,11/25,200000,38951.26,active
95248,8493,Discover,4133928404081,10/27,200000,62616.51,blocked
95249,56298,American Express,6011493803503797,02/31,200000,2526.52,blocked
95250,16368,Visa,3564046773939173,06/34,200000,34735.28,active
95251,4528,MasterCard,4598063134737,04/25,500000,38881.57,blocked
95252,27339,Visa,30090175919153,02/30,200000,43870.64,expired
95253,8151,Visa,30193258966131,11/30,200000,38233.73,blocked
95254,11870,American Express,501819890382,01/30,500000,74649.02,expired
95255,49909,MasterCard,3509299478467630,09/26,200000,81407.92,active
95256,28340,MasterCard,6011085836288113,03/26,100000,65374.26,blocked
95257,82310,Visa,4754518826979040,04/30,50000,71551.57,active
95258,90070,MasterCard,348499212212133,12/32,200000,86326.84,blocked
95259,22384,MasterCard,060461695482,10/26,100000,83856.23,blocked
95260,89581,MasterCard,346329804925994,04/29,100000,55680.51,blocked
95261,38743,American Express,3536279480785317,09/33,50000,82375.63,expired
95262,27234,Visa,30138025178130,05/31,100000,75440.23,active
95263,33778,American Express,3564620102066344,09/26,100000,53589.06,active
95264,55004,American Express,2282801578171874,06/34,50000,65230.02,blocked
95265,47202,Discover,3516202613600843,07/29,200000,29649.85,expired
95266,60750,Visa,4242501308414314,05/26,200000,26738.0,active
95267,68376,MasterCard,6568352074607017,07/29,50000,93532.56,blocked
95268,24385,Discover,4963078081683115,08/33,50000,38508.8,expired
95269,76716,Discover,4684324294575,09/34,50000,78056.07,active
95270,57573,Visa,4700463446154,04/33,100000,24325.26,expired
95271,38153,MasterCard,4558329834418802046,08/28,50000,70541.18,expired
95272,74761,American Express,213174612424552,10/32,500000,4258.94,blocked
95273,48971,American Express,30125422887389,04/34,200000,83726.06,blocked
95274,84111,American Express,342695722030784,08/28,50000,29407.97,active
95275,85578,Visa,5467794877625890,09/26,50000,31062.24,expired
95276,91549,American Express,6567417387001314,12/28,100000,6989.04,active
95277,7720,Discover,5524094414481811,03/33,50000,33133.81,active
95278,57182,Visa,30490572868096,02/33,100000,68039.53,blocked
95279,83087,Discover,30063880357118,12/34,200000,45156.2,active
95280,69643,Visa,3512339356877685,05/34,50000,25406.0,expired
95281,56797,Discover,3589408557008693,10/29,50000,41809.35,blocked
95282,17120,American Express,180033067516636,12/26,100000,66401.49,expired
95283,52452,Visa,180003013386269,03/27,500000,13024.63,blocked
95284,641,American Express,5146488402737069,08/28,500000,90085.85,expired
95285,67082,American Express,563443651473,12/26,500000,30941.15,active
95286,10678,MasterCard,4363749101895790,01/30,50000,89627.82,expired
95287,75149,MasterCard,374427837056194,02/32,200000,30042.86,expired
95288,39377,MasterCard,4750611127974,06/28,100000,19496.94,expired
95289,578,MasterCard,4368059584720438589,01/31,500000,80293.56,expired
95290,23865,American Express,213129095864625,09/34,500000,70066.3,blocked
95291,75269,Discover,3598870539179604,08/30,500000,31988.81,active
95292,75683,Visa,5323796887886465,06/34,200000,53341.13,active
95293,12609,Visa,2712111119404671,10/25,50000,25396.98,active
95294,40446,Discover,4892528737212,12/31,200000,7718.86,blocked
95295,57076,American Express,3551050024847073,09/33,50000,80018.64,blocked
95296,39515,American Express,502011330227,02/31,100000,38818.78,blocked
95297,13335,Visa,3588147898486975,04/27,200000,13223.79,expired
95298,95187,American Express,4611465132744,03/28,200000,16223.87,expired
95299,77013,Discover,4029356672068,06/29,100000,33112.95,blocked
95300,64492,Visa,4706326452743352,01/31,50000,76779.88,active
95301,98614,American Express,4865279211157113084,05/30,100000,41222.97,expired
95302,32600,American Express,3511219922262839,10/28,200000,67513.0,active
95303,30745,Discover,2273137824013003,05/26,500000,83128.35,active
95304,46502,MasterCard,2261054680465553,03/34,50000,94799.18,blocked
95305,6825,American Express,30291825888414,05/33,100000,55803.56,blocked
95306,23683,MasterCard,4888114323670875684,09/29,500000,77733.03,blocked
95307,19213,Visa,4984462151060641,08/26,500000,11968.5,expired
95308,9866,MasterCard,3538574350432802,06/26,50000,38263.7,blocked
95309,81384,Visa,343516784871981,07/34,50000,42830.59,blocked
95310,38342,Visa,30096458588086,01/27,200000,87154.94,blocked
95311,81745,Visa,564078140170,03/33,200000,5388.22,expired
95312,60932,American Express,5102068314848675,11/27,500000,97859.49,active
95313,4355,Discover,675971935027,07/32,500000,19620.91,expired
95314,71656,American Express,578549185341,03/33,200000,67723.66,active
95315,18143,Visa,2717025296599837,11/27,500000,97465.55,expired
95316,19063,MasterCard,345942624431638,02/28,200000,39276.25,expired
95317,51668,MasterCard,4560614573839,06/30,200000,49448.31,blocked
95318,28829,American Express,213161454053706,12/34,50000,58832.95,blocked
95319,47904,American Express,3515546145655720,01/30,500000,14001.5,expired
95320,94219,American Express,30415126714926,05/28,50000,54778.37,expired
95321,34404,American Express,38316598425193,10/28,200000,64331.5,blocked
95322,23967,MasterCard,2263390246609328,05/30,200000,11091.05,active
95323,94424,Discover,4530939883142734695,07/27,500000,76463.23,active
95324,99036,Discover,180047984255391,12/30,100000,11778.08,blocked
95325,95168,Visa,3583204782939968,08/28,200000,25715.69,active
95326,14512,American Express,4862671987688067870,11/26,100000,90395.99,expired
95327,89352,MasterCard,30158126329648,06/29,200000,18526.28,expired
95328,66001,American Express,6011362465342572,06/34,100000,94764.3,expired
95329,52238,MasterCard,503812347147,08/28,500000,97411.98,expired
95330,82789,Discover,6595920085809132,11/33,50000,29473.9,expired
95331,18119,American Express,2233991077901663,04/27,200000,11001.32,active
95332,90949,Discover,3535321589526159,02/35,50000,53491.87,active
95333,74812,American Express,4702036122110726,12/30,500000,17374.37,expired
95334,30415,MasterCard,676180503051,05/33,50000,78636.22,expired
95335,93603,Discover,3560585577499292,02/33,50000,78985.15,blocked
95336,66385,American Express,30416018453680,04/33,200000,46184.36,active
95337,90816,American Express,3593214463611073,04/30,50000,5326.47,blocked
95338,36489,American Express,630469840106,01/31,500000,111.48,active
95339,97475,Visa,561137306867,05/26,50000,3251.55,active
95340,34508,MasterCard,4510702369427502335,09/26,200000,40675.05,expired
95341,49800,Visa,3502496400305998,04/25,100000,77028.78,expired
95342,97177,MasterCard,3563891875964012,10/31,500000,22138.08,blocked
95343,36577,MasterCard,4335875009249,05/33,200000,59253.85,active
95344,34897,Discover,180003011224801,11/30,500000,88364.92,active
95345,71219,MasterCard,4612913670061,12/25,100000,28008.68,active
95346,12237,MasterCard,4189379390407297,08/33,200000,30957.13,expired
95347,53317,Discover,5104123511152005,12/25,500000,41596.27,blocked
95348,11502,American Express,4051139254317171,05/34,100000,76148.73,blocked
95349,98131,American Express,4323530862740112226,07/29,50000,14678.37,blocked
95350,1658,MasterCard,4001778417586924,01/35,50000,47747.97,expired
95351,1990,Visa,4548756391988472,09/31,200000,15161.33,blocked
95352,86162,Discover,569356320378,05/31,500000,54694.2,blocked
95353,1555,American Express,3507333141334661,02/33,500000,11660.16,blocked
95354,72452,American Express,341250136173290,10/25,500000,2453.27,active
95355,47155,MasterCard,4668322510884,06/26,200000,13249.41,active
95356,60681,Visa,4486592659897095,06/34,100000,94812.65,active
95357,54927,Visa,4796455364271171026,01/26,200000,39979.42,expired
95358,71730,American Express,180087211039622,06/30,200000,27852.02,expired
95359,6332,Visa,4947133806925,12/25,50000,77459.28,blocked
95360,73041,Discover,4032986118571348272,11/30,100000,84724.52,blocked
95361,66021,MasterCard,2709107536169504,06/34,200000,39704.47,active
95362,66721,MasterCard,4686006978054930,08/28,500000,30366.33,expired
95363,50517,American Express,343313715732833,04/33,100000,22090.93,active
95364,60957,Discover,2685333359394478,03/26,200000,84341.59,active
95365,94674,American Express,2230766889462168,08/33,100000,51252.55,blocked
95366,31931,MasterCard,639033724100,11/26,200000,25243.54,active
95367,52503,MasterCard,213166108574981,11/29,100000,79439.9,blocked
95368,38587,American Express,3561578748860673,03/31,500000,79624.65,active
95369,97818,Discover,4629044282764,08/27,100000,17990.2,expired
95370,69922,Visa,3548663438818724,09/27,200000,73942.87,expired
95371,5673,American Express,3592312585647040,12/31,200000,60214.07,active
95372,18360,American Express,4107102783084419,12/26,100000,28176.24,blocked
95373,96005,Visa,4167405649537,03/31,500000,71939.57,blocked
95374,62481,Visa,3597745014185790,09/28,500000,37368.1,expired
95375,83488,Discover,2298569765127643,11/30,500000,58294.22,expired
95376,43019,Discover,372545109682892,02/35,100000,90431.85,active
95377,51457,Visa,4269421162348540,03/29,200000,29172.22,blocked
95378,46212,MasterCard,342484688261489,11/27,200000,66560.68,expired
95379,50488,Discover,3531698104866572,06/31,200000,1453.61,expired
95380,86350,Discover,2707462360327963,08/34,50000,43484.68,expired
95381,59671,American Express,379316243272310,06/27,100000,19479.22,active
95382,82485,Discover,4878903541949,12/25,100000,54046.87,active
95383,759,Visa,569579028337,05/33,100000,51966.55,blocked
95384,21155,Visa,6502541672210260,09/27,200000,94828.46,active
95385,15348,Discover,213125583540743,11/29,50000,30245.85,blocked
95386,64870,Discover,6011161213268968,09/30,50000,47531.99,active
95387,83789,American Express,6575676337104011,05/32,100000,92506.79,active
95388,28593,American Express,3580410424087701,04/25,50000,11636.54,blocked
95389,37453,Discover,340386447303779,05/32,100000,90442.04,active
95390,85864,Discover,3546625186534771,05/29,500000,63646.29,blocked
95391,89123,Visa,4546546421767,01/34,200000,48341.54,active
95392,11450,MasterCard,580739636141,06/27,100000,70118.56,active
95393,14944,Visa,343495439781566,12/30,100000,78450.15,active
95394,39336,American Express,4270437353662,11/30,500000,19539.97,blocked
95395,41095,MasterCard,676341186259,06/25,200000,36949.65,blocked
95396,3355,MasterCard,4030052509992,02/30,100000,72281.33,active
95397,41036,Discover,346488388683955,09/32,50000,35735.7,blocked
95398,51561,American Express,3544201306656217,05/27,100000,19344.0,expired
95399,68999,Visa,4214177887443847470,05/26,200000,36011.66,blocked
95400,30762,Discover,36460850136098,01/29,100000,71602.27,blocked
95401,52477,Visa,30142149173431,06/30,200000,16159.69,active
95402,1518,MasterCard,180077459763678,08/31,200000,28497.49,blocked
95403,17813,American Express,6011122098786383,11/30,500000,32862.12,expired
95404,83370,Discover,6513636280554120,07/31,500000,61557.34,expired
95405,30718,American Express,30068498451914,03/32,200000,24967.5,active
95406,42685,Discover,060478318516,06/25,200000,10988.25,blocked
95407,6532,MasterCard,4215283206093267,07/32,50000,91531.29,active
95408,70537,Discover,3550568396691770,06/33,200000,44278.95,expired
95409,19103,Discover,3527927283107292,04/26,500000,93352.37,expired
95410,49649,American Express,5492864339380274,04/32,200000,96158.8,expired
95411,98067,Visa,3582493741763814,08/30,200000,7079.0,blocked
95412,48513,American Express,372122518294295,07/30,50000,23156.93,active
95413,97934,Discover,2470734396005622,08/34,500000,13879.36,blocked
95414,99855,American Express,4643843532317671929,11/30,50000,47602.96,expired
95415,12179,Visa,630434670273,01/26,50000,7828.99,active
95416,81213,Visa,4611465055644080,02/32,100000,27266.39,active
95417,45091,Visa,4548746837672219480,06/28,500000,10086.13,active
95418,81511,Visa,676233570040,07/28,500000,21765.52,expired
95419,527,Visa,560974083068,02/28,100000,95786.88,blocked
95420,76581,MasterCard,4519776268388072,12/32,100000,99028.96,blocked
95421,80447,MasterCard,3510307115422061,06/26,50000,9459.27,active
95422,17108,Visa,376613736848280,03/30,500000,35798.33,expired
95423,46558,Discover,370897451623905,08/26,50000,16767.72,blocked
95424,2079,Visa,4248670418666610,12/33,100000,99878.41,expired
95425,10904,American Express,2349981166068251,07/33,50000,40107.71,active
95426,72315,American Express,676319369044,12/27,100000,21324.41,blocked
95427,1775,American Express,213129288782642,01/28,100000,33828.95,active
95428,53307,Visa,3578505042710156,04/27,500000,84072.41,active
95429,42165,American Express,346878890223250,11/34,500000,20743.02,blocked
95430,47487,Discover,675978508884,06/28,500000,57799.27,active
95431,20521,Visa,371228226492799,10/25,100000,70174.26,blocked
95432,60509,MasterCard,3561839874725498,04/26,200000,58763.15,blocked
95433,98537,Discover,4370124832182648097,03/30,200000,68175.52,expired
95434,16928,Visa,4814704136783990972,09/34,500000,10619.24,active
95435,10537,Discover,569814969444,08/34,500000,52010.69,active
95436,41837,Discover,2720837615063302,10/29,200000,56008.9,active
95437,66792,Visa,4327754345228035,10/32,200000,16509.64,expired
95438,2753,Visa,4359963914698,11/33,50000,55605.56,expired
95439,56146,Visa,180086993112508,04/33,100000,49202.54,active
95440,82564,Visa,4501913632820585,03/29,500000,26385.53,expired
95441,87561,MasterCard,2234901599713099,08/29,50000,20052.75,active
95442,92992,American Express,4969468720232,10/34,200000,31257.6,blocked
95443,74477,Discover,4308045158926234,12/29,200000,47960.18,active
95444,6018,MasterCard,676166411659,10/27,100000,76765.44,expired
95445,66561,Visa,38466119057171,02/31,500000,37091.89,expired
95446,63973,MasterCard,2701729525912061,06/25,100000,65025.67,expired
95447,39077,MasterCard,675951716785,06/31,500000,92671.86,expired
95448,57358,MasterCard,4022184899871873,02/27,50000,42256.33,active
95449,80539,MasterCard,6011277008947861,10/29,200000,98130.52,expired
95450,29418,American Express,30277431360625,12/30,200000,830.9,blocked
95451,9675,Discover,4958368403855492,01/32,50000,44136.53,blocked
95452,70936,American Express,30259487653699,03/32,500000,24765.39,expired
95453,95487,Discover,4146291201033372,11/28,50000,85698.11,expired
95454,27431,Discover,3558230417791970,07/34,100000,21221.8,blocked
95455,75656,MasterCard,3506428427643222,12/33,500000,61716.21,expired
95456,62650,Visa,4069069458694,03/33,100000,3535.14,active
95457,95970,Discover,4221569815832885,10/30,500000,11281.19,blocked
95458,39363,American Express,213116024730290,11/25,200000,17033.16,blocked
95459,33380,Visa,347157356290379,05/34,200000,67975.01,active
95460,68361,Discover,6011317737214751,03/26,100000,50750.9,expired
95461,19196,MasterCard,3501564732200566,11/29,500000,45290.49,active
95462,22922,American Express,3507517617300798,07/32,200000,68197.53,active
95463,62531,MasterCard,4521045043909,08/32,500000,44487.57,blocked
95464,41259,Visa,345307185064022,07/34,500000,24019.04,expired
95465,37104,American Express,213137739635798,08/27,50000,29572.01,expired
95466,45426,Discover,372658928985964,12/31,50000,63976.36,blocked
95467,27002,American Express,4788620743862530079,12/29,500000,79477.62,blocked
95468,96295,MasterCard,4593883496076898,02/28,50000,82049.72,expired
95469,22665,Discover,4719969072219074,02/30,200000,40456.41,expired
95470,77295,Visa,4427557366888,09/34,200000,22049.29,expired
95471,45525,MasterCard,503853365826,08/34,50000,18396.26,blocked
95472,61437,Discover,3560365555948184,05/34,50000,90428.79,blocked
95473,73443,Discover,2720101755978146,04/34,100000,12203.76,blocked
95474,16473,Discover,6011058611800733,04/26,500000,44379.3,expired
95475,80541,American Express,3518820325788610,11/33,500000,30649.68,expired
95476,3852,Visa,3541179895008839,11/25,100000,14333.14,expired
95477,83556,American Express,4344561776434,05/31,50000,64675.33,active
95478,74960,Discover,3518456732819241,12/31,200000,92709.15,blocked
95479,10784,American Express,213187447300391,01/29,100000,59249.47,blocked
95480,18834,Visa,3592951867199731,06/31,500000,69820.27,active
95481,74985,American Express,4029688389348278,10/25,200000,7907.47,expired
95482,23545,American Express,5105801186347526,06/25,100000,72863.36,expired
95483,7606,American Express,4129024917938067121,08/29,200000,16484.72,blocked
95484,57510,American Express,3501628257576641,01/32,50000,60159.56,expired
95485,58500,Discover,3513560409332852,09/34,200000,99517.33,expired
95486,36827,Discover,4783096012288253492,01/30,500000,72883.75,expired
95487,21716,American Express,501866076703,08/34,200000,97953.63,expired
95488,22516,Visa,2245661171355795,06/32,200000,47882.42,blocked
95489,65096,Visa,6011422681785168,11/34,100000,43242.3,expired
95490,46781,Discover,4276023637494289196,01/31,50000,89783.51,expired
95491,81730,American Express,4596646052996,09/26,200000,39232.84,blocked
95492,87446,Discover,180060671702203,02/34,50000,18334.85,active
95493,62276,MasterCard,30176255972202,03/29,50000,7189.45,blocked
95494,23340,Visa,213182711422914,04/26,100000,56446.12,blocked
95495,58897,MasterCard,6590715366598817,12/34,100000,58972.76,blocked
95496,4211,MasterCard,6529976157471269,09/32,50000,8926.82,expired
95497,79124,Visa,3544143964162700,11/26,100000,12946.34,active
95498,60290,American Express,2282428404742395,12/32,200000,94722.91,blocked
95499,96851,Discover,676274129169,07/34,200000,4338.25,blocked
95500,22919,American Express,4044188674696920,11/26,500000,91293.65,expired
95501,14028,American Express,5214864111189650,08/26,50000,80537.66,blocked
95502,19718,Discover,6503881389167364,02/34,100000,36879.84,expired
95503,98328,MasterCard,4276759063226104597,07/30,500000,66587.37,expired
95504,3090,Discover,4584319233812,07/27,200000,7227.75,active
95505,59531,Visa,2228998632811599,12/32,500000,92336.85,active
95506,79192,MasterCard,3543149917382239,04/27,500000,98499.52,blocked
95507,32047,MasterCard,4050444129493962,07/25,100000,76389.22,expired
95508,29224,MasterCard,4671670431626928,02/34,500000,22020.9,active
95509,36279,Discover,4661514239672860,06/25,200000,81997.96,blocked
95510,38665,American Express,347941656704324,10/25,500000,78402.46,active
95511,55005,MasterCard,4398549992265234179,03/27,100000,61058.24,expired
95512,80947,American Express,4119985796109816146,07/32,200000,6115.7,expired
95513,13667,MasterCard,3552267224576562,03/32,100000,65082.05,blocked
95514,18371,MasterCard,575366297290,08/30,50000,49705.2,active
95515,96461,American Express,213110602853376,09/29,500000,44458.34,active
95516,57252,Discover,588563862097,07/26,50000,88745.52,blocked
95517,14070,Visa,2245276031087858,02/29,100000,23145.84,active
95518,16965,MasterCard,4887492796380458,09/28,200000,30154.75,active
95519,59255,Visa,3581405983425630,09/31,100000,58599.38,blocked
95520,78674,Discover,4728975790728,02/35,100000,22023.77,blocked
95521,7227,MasterCard,30084746575040,12/33,200000,79634.62,blocked
95522,12468,MasterCard,4492601125402760,12/33,200000,67744.79,active
95523,16752,MasterCard,2233351274666629,02/32,200000,69578.02,blocked
95524,73003,American Express,180020349011122,10/33,100000,6486.53,expired
95525,88849,Discover,4493191550467701,05/34,500000,42598.91,active
95526,25659,American Express,503803301210,01/26,100000,2656.89,expired
95527,70327,Visa,3510687283820455,11/29,500000,88281.96,expired
95528,89094,Discover,372260384090296,11/34,100000,55410.44,blocked
95529,59368,Discover,30070577042135,02/26,100000,82594.69,expired
95530,5315,Visa,372268151896324,08/26,500000,90936.17,expired
95531,21953,Discover,373361203828921,12/25,200000,84816.93,active
95532,18206,American Express,4724529564250103,02/31,50000,40005.07,blocked
95533,99499,Discover,213167865929517,04/32,200000,73817.58,blocked
95534,77538,Discover,180026316435400,05/31,50000,99160.84,expired
95535,50567,Discover,4864204845463558,04/31,100000,59755.26,expired
95536,20755,MasterCard,4818030804464692,05/30,500000,68410.23,expired
95537,41781,Discover,4714666662691523,07/34,100000,97493.27,active
95538,84580,MasterCard,3577309600103925,03/26,50000,32958.77,active
95539,96242,American Express,561179869202,10/32,50000,77156.21,blocked
95540,91984,MasterCard,4009421697611656,01/29,100000,71125.63,blocked
95541,14043,Visa,4610547812892242,04/29,200000,43649.51,expired
95542,18972,Visa,3554983104219077,01/33,200000,59575.38,expired
95543,64199,Discover,2251467163380069,03/34,100000,1267.64,blocked
95544,51800,American Express,675964201593,12/27,50000,32974.99,blocked
95545,87539,Visa,3572348849968792,06/33,100000,74573.66,expired
95546,74506,MasterCard,3511731080915537,05/30,200000,78810.47,blocked
95547,15041,American Express,2242964542520441,02/31,500000,12760.82,expired
95548,31382,Discover,213116347128115,03/29,100000,93448.25,expired
95549,23315,American Express,6011715763985527,03/25,500000,38203.01,active
95550,9208,MasterCard,379610169242152,02/28,200000,60393.09,active
95551,24846,American Express,38270568552736,12/34,500000,44325.91,expired
95552,45061,Discover,3536612216850239,02/32,100000,72106.38,expired
95553,25262,American Express,4991179560368,01/30,500000,53299.34,expired
95554,8813,Discover,347430583438214,06/31,500000,64975.0,active
95555,57331,American Express,5150585849461782,05/29,200000,19913.13,blocked
95556,21848,Visa,4045741004912762280,11/34,500000,2297.26,blocked
